StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1010918,6,20002016,1,2023,Mitchell Robinson,NY,C,28,20000006,2023-01-02T05:12:02,29,845.2,901,41,112.4,156.7,85.9,85.9,112.4,156.7,85.9,0.0,0.0,0.0,38.3,70.6,64.8,150.7,155.5,306.2,21.1,22.2,21.6,34.7,27.5,63.4,19.1,101.7,263.1,187.7,83.8,26.1,7.6,2.1,9.6,11.1,11.6,936.1,877.3,936.1,151.9,5.7,0.0,877.3,False,,Scrambled
1011068,11,20002017,1,2023,Kostas Antetokounmpo,CHI,PF,0,20000011,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1010973,29,20002019,1,2023,Landry Shamet,PHO,SG,2,20000029,2023-01-02T05:12:02,25,442.0,584,28,90.9,226.0,48.1,64.6,28.7,65.8,52.1,62.2,160.3,46.4,37.1,40.7,109.1,11.4,29.9,39.5,2.6,8.5,5.4,59.8,19.1,7.2,26.3,43.1,281.1,243.9,68.9,19.2,16.9,2.3,1.3,11.6,23.7,467.2,488.3,467.2,83.7,0.0,0.0,488.3,False,,Scrambled
1010121,9,20002024,1,2023,Robert Williams III,BOS,C,0,20000009,2023-01-02T05:12:02,7,171.3,157,69,29.9,35.9,99.6,99.6,29.9,35.9,99.6,0.0,0.0,0.0,11.4,12.0,95.7,27.5,33.5,61.0,23.3,27.6,25.5,11.4,4.3,10.0,11.4,15.5,69.4,41.1,100.6,33.2,10.7,1.6,6.4,22.6,16.8,183.2,180.9,183.2,28.7,1.4,0.0,180.9,False,,Scrambled
1010871,10,20002027,1,2023,Gary Trent Jr.,TOR,SG,19,20000010,2023-01-02T05:12:02,29,853.0,1080,63,211.7,479.6,52.7,63.3,128.0,245.2,62.4,83.7,234.4,42.7,98.1,123.2,95.2,15.5,57.4,73.0,2.2,9.3,5.5,50.2,56.2,7.2,39.5,53.8,605.2,533.8,67.8,21.6,10.3,3.7,0.8,9.8,27.2,915.2,918.2,915.2,-56.2,0.0,0.0,918.2,False,,Scrambled
1011839,15,20002028,1,2023,Jevon Carter,MIL,SG,28,20000015,2023-01-02T05:12:02,36,779.7,1098,57,125.6,301.4,49.9,61.7,65.8,149.5,52.6,59.8,151.9,47.1,23.9,27.5,104.1,26.3,101.7,128.0,3.6,11.4,8.7,132.8,52.6,22.7,58.6,88.5,334.9,313.5,63.9,15.5,19.8,3.3,2.5,18.8,17.1,855.0,847.1,855.0,21.5,1.4,0.0,847.1,False,,Scrambled
1010177,7,20002029,1,2023,De'Anthony Melton,PHI,PG,23,20000007,2023-01-02T05:12:02,32,997.9,1155,63,171.0,398.3,51.3,65.4,77.7,160.3,58.0,93.3,238.0,46.9,23.9,34.7,82.5,41.9,139.9,181.8,6.1,16.5,10.9,124.4,78.9,17.9,59.8,90.9,459.3,413.5,66.4,20.4,19.1,4.8,2.0,15.1,22.0,1094.8,1083.6,1094.8,64.6,0.0,0.0,1083.6,False,,Scrambled
1011028,30,20002031,1,2023,Chimezie Metu,SAC,C,0,20000030,2023-01-02T05:12:02,26,304.3,334,13,63.4,107.6,70.4,74.4,57.4,82.5,83.2,7.2,25.1,28.5,19.1,23.9,95.7,17.9,74.2,92.1,8.9,29.8,18.8,19.1,10.8,7.2,20.3,33.5,151.9,118.2,76.7,23.0,11.8,2.2,2.1,17.6,21.2,321.0,322.0,321.0,-1.2,0.0,0.0,322.0,False,,Scrambled
1011146,6,20002032,1,2023,Jalen Brunson,NY,PG,34,20000006,2023-01-02T05:12:02,34,1393.7,1320,11,295.4,642.3,55.0,60.8,233.2,472.4,59.1,62.2,169.8,43.8,168.6,193.8,104.1,16.7,113.6,130.4,1.9,11.1,7.5,266.7,43.1,7.2,82.5,95.7,821.7,727.5,67.6,27.6,38.6,2.3,0.6,12.2,31.1,1442.7,1479.8,1442.7,29.9,5.7,0.0,1479.8,False,,Scrambled
1010133,7,20002033,1,2023,Shake Milton,PHI,PG,11,20000007,2023-01-02T05:12:02,31,702.6,908,61,154.3,303.8,60.8,66.9,122.0,217.7,67.0,32.3,86.1,44.8,58.6,70.6,99.4,20.3,93.3,113.6,3.8,14.0,10.4,120.8,15.5,8.6,59.8,64.6,399.5,334.8,71.3,19.4,24.4,1.2,1.0,18.1,23.3,725.4,756.2,725.4,55.0,1.4,0.0,756.2,False,,Scrambled
1011151,6,20002035,1,2023,Svi Mykhailiuk,NY,SF,0,20000006,2023-01-02T05:12:02,11,37.0,45,11,8.6,14.4,59.8,89.7,0.0,2.9,0.0,8.6,12.0,71.8,4.3,7.2,71.8,0.0,10.0,10.0,0.0,23.6,11.7,1.4,1.4,0.0,2.9,1.4,25.1,17.0,89.7,23.8,5.4,1.8,0.0,14.8,21.5,38.2,42.2,38.2,25.1,0.0,0.0,42.2,False,,Scrambled
1010885,5,20002036,1,2023,Moritz Wagner,ORL,PF,14,20000005,2023-01-02T05:12:02,18,524.2,548,4,90.9,184.2,59.1,66.0,69.4,111.2,74.6,21.5,73.0,35.3,64.6,71.8,107.6,40.7,101.7,142.3,10.2,24.9,17.6,46.6,19.1,7.2,34.7,65.8,267.9,215.8,74.2,24.3,15.5,2.4,1.5,16.6,23.8,549.3,564.8,549.3,-69.4,4.3,0.0,564.8,False,,Scrambled
1032721,24,20002039,1,2023,Alize Johnson,SA,PF,0,20000024,2023-01-02T05:12:02,4,22.1,35,37,4.3,8.6,59.8,59.8,4.3,5.7,89.7,0.0,2.9,0.0,1.4,2.9,59.8,2.9,11.4,12.0,10.5,37.8,22.7,1.4,1.4,0.0,5.7,4.3,10.0,9.8,59.8,8.9,6.2,2.3,0.0,44.0,18.4,23.3,25.1,23.3,14.4,0.0,0.0,25.1,False,,Scrambled
1011044,20,20002040,1,2023,Bruce Brown,DEN,SG,19,20000020,2023-01-02T05:12:02,35,977.3,1229,48,185.4,373.2,59.4,68.3,129.2,236.8,65.2,56.2,136.3,49.3,39.5,50.2,94.0,34.7,136.3,171.0,4.8,15.2,11.6,163.9,38.3,26.3,69.4,105.2,466.4,395.3,70.6,19.1,21.1,2.2,2.8,17.8,19.7,1041.8,1055.8,1041.8,-38.3,4.3,1.4,1055.8,False,,Scrambled
1010823,24,20002041,1,2023,Keita Bates-Diop,SA,SF,10,20000024,2023-01-02T05:12:02,28,434.4,594,30,98.1,187.8,62.4,67.1,82.5,143.5,68.8,15.5,44.3,42.0,40.7,50.2,96.9,39.5,57.4,96.9,10.3,13.5,10.9,26.3,21.5,5.7,26.3,27.5,252.4,209.9,71.9,20.5,8.8,2.5,1.0,13.3,19.8,460.7,460.2,460.7,-191.4,0.0,0.0,460.2,False,,Scrambled
1010971,19,20002045,1,2023,Drew Eubanks,POR,C,5,20000019,2023-01-02T05:12:02,33,574.1,721,68,99.3,132.8,89.5,90.5,96.9,129.2,89.7,2.9,4.3,79.8,31.1,47.8,77.7,59.8,107.6,167.4,11.4,20.0,15.8,38.3,17.9,39.5,31.1,78.9,232.0,153.8,90.3,21.8,10.9,1.8,6.9,20.1,13.5,631.5,599.2,631.5,-29.9,0.0,0.0,599.2,False,,Scrambled
1010920,18,20002056,1,2023,Kenrich Williams,OKC,SF,3,20000018,2023-01-02T05:12:02,28,531.7,715,26,99.3,189.0,62.8,70.4,75.3,123.2,73.2,23.9,65.8,43.5,12.0,26.3,54.4,58.6,88.5,147.1,10.1,15.9,12.9,50.2,21.5,10.0,14.4,65.8,234.4,200.5,70.0,19.1,11.4,2.0,1.5,9.5,15.0,561.6,558.2,561.6,-13.2,0.0,0.0,558.2,False,,Scrambled
1011031,4,20002057,1,2023,Duncan Robinson,MIA,SF,0,20000004,2023-01-02T05:12:02,27,366.3,592,47,76.5,204.5,44.7,60.9,21.5,41.9,61.5,55.0,162.7,40.4,23.9,26.3,108.7,10.0,56.2,64.6,2.2,13.7,9.0,39.5,11.4,0.0,21.5,64.6,232.0,216.1,64.2,12.6,11.7,1.1,0.0,10.8,21.3,375.9,407.8,375.9,-21.5,0.0,0.0,407.8,False,,Scrambled
1010797,8,20002058,1,2023,Yuta Watanabe,BKN,PF,0,20000008,2023-01-02T05:12:02,23,402.8,536,37,81.3,145.9,66.6,84.3,38.3,62.2,73.6,43.1,83.7,61.5,14.4,20.3,84.4,17.9,64.6,82.5,5.9,15.7,10.6,26.3,15.5,12.0,10.8,43.1,220.1,154.9,84.9,21.8,9.5,2.0,2.8,9.3,16.6,430.3,433.8,430.3,7.2,0.0,0.0,433.8,False,,Scrambled
1010163,27,20002080,1,2023,Wenyen Gabriel,LAL,PF,2,20000027,2023-01-02T05:12:02,27,401.4,464,4,73.0,120.8,72.2,75.8,65.8,101.7,77.4,8.6,19.1,44.8,31.1,40.7,91.5,51.4,77.7,129.2,14.7,20.8,17.8,16.7,13.2,16.7,22.7,63.4,184.2,138.7,79.4,22.7,7.1,1.9,4.3,16.8,17.7,431.3,422.8,431.3,-6.0,0.0,0.0,422.8,False,,Scrambled
1010115,27,20002081,1,2023,Kendrick Nunn,LAL,PG,2,20000027,2023-01-02T05:12:02,28,248.2,390,30,67.0,184.2,43.5,52.9,39.5,94.5,50.0,27.5,89.7,36.7,14.4,15.5,110.4,1.4,34.7,35.9,0.5,11.0,7.0,29.9,8.6,1.4,32.3,25.1,175.8,191.0,55.1,11.3,12.9,1.2,0.4,17.3,29.0,256.5,279.9,256.5,-34.7,0.0,0.0,279.9,False,,Scrambled
1011137,25,20002118,1,2023,Theo Pinson,DAL,SG,0,20000025,2023-01-02T05:12:02,16,59.4,89,57,5.7,20.3,28.1,42.2,1.4,7.2,23.9,4.3,14.4,29.9,7.2,8.6,99.6,2.9,22.7,25.1,4.5,36.2,19.8,7.2,2.9,0.0,4.3,5.7,19.1,23.5,49.0,11.7,10.5,1.9,0.0,15.8,16.5,61.8,64.3,61.8,-16.7,0.0,0.0,64.3,False,,Scrambled
1010830,16,20002127,1,2023,Jordan McLaughlin,MIN,PG,0,20000016,2023-01-02T05:12:02,18,270.9,343,3,33.5,78.9,50.7,58.0,23.9,38.3,74.8,11.4,40.7,28.1,10.8,10.8,119.6,10.0,27.5,35.9,4.0,10.2,8.2,77.7,17.9,2.9,16.7,10.0,87.3,83.7,62.3,19.3,34.5,3.5,0.9,19.9,14.9,291.2,285.8,291.2,102.9,0.0,0.0,285.8,False,,Scrambled
1011140,11,20002138,1,2023,Malcolm Hill,CHI,SF,0,20000011,2023-01-02T05:12:02,3,1.7,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,119.3,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,1.7,1.8,1.7,-2.4,0.0,0.0,1.8,False,,Scrambled
1011115,29,20002172,1,2023,Jock Landale,PHO,C,2,20000029,2023-01-02T05:12:02,31,497.2,521,13,88.5,171.0,61.8,65.2,77.7,120.8,77.0,10.8,50.2,25.6,58.6,71.8,97.7,62.2,82.5,144.7,15.6,21.9,18.7,29.9,10.0,22.7,29.9,67.0,246.4,202.6,72.7,24.5,11.5,1.1,5.5,15.4,22.8,528.3,526.5,528.3,82.5,1.4,0.0,526.5,False,,Scrambled
1011083,4,20002195,1,2023,Haywood Highsmith,MIA,SF,5,20000004,2023-01-02T05:12:02,26,364.9,602,49,55.0,136.3,48.3,57.6,33.5,71.8,55.9,21.5,64.6,39.8,8.6,19.1,44.8,29.9,81.3,111.2,7.9,19.4,12.7,25.1,28.7,10.8,23.9,43.1,138.7,144.8,57.3,11.8,8.3,3.4,2.6,17.0,14.9,404.4,395.0,404.4,-62.2,1.4,0.0,395.0,False,,Scrambled
1011006,11,20002200,1,2023,Javonte Green,CHI,PF,1,20000011,2023-01-02T05:12:02,28,431.6,537,7,73.0,124.4,70.2,78.2,57.4,83.7,82.0,15.5,40.7,45.7,34.7,51.4,80.6,29.9,68.2,98.1,9.0,17.2,12.3,27.5,26.3,23.9,23.9,56.2,196.1,147.0,79.8,21.3,9.9,3.4,6.0,16.7,16.7,481.9,456.3,481.9,65.8,0.0,0.0,456.3,False,,Scrambled
1010869,22,20002213,1,2023,Jae'Sean Tate,HOU,SF,2,20000022,2023-01-02T05:12:02,3,67.7,81,7,12.0,23.9,59.8,65.8,11.4,17.9,63.7,2.9,7.2,47.8,4.3,5.7,89.7,11.4,7.2,15.5,15.2,11.4,12.4,12.0,4.3,0.0,7.2,17.9,29.9,26.0,67.9,18.6,26.5,3.1,0.0,22.3,19.6,71.3,72.7,71.3,-12.0,0.0,0.0,72.7,False,,Scrambled
1010961,4,20002254,1,2023,Gabe Vincent,MIA,PG,1,20000004,2023-01-02T05:12:02,23,432.2,670,11,87.3,222.5,46.9,57.2,49.0,93.3,62.9,38.3,129.2,35.4,25.1,29.9,100.5,10.8,45.4,56.2,2.5,11.7,6.9,76.5,21.5,2.9,35.9,71.8,238.0,235.6,60.4,12.7,20.0,2.3,0.5,15.8,21.5,456.2,472.1,456.2,7.2,0.0,0.0,472.1,False,,Scrambled
1011071,21,20002266,1,2023,Ja Morant,MEM,PG,31,20000021,2023-01-02T05:12:02,31,1689.6,1203,14,356.4,776.2,54.9,59.7,295.4,580.1,60.9,61.0,196.1,37.2,235.6,314.5,89.6,43.1,185.4,228.4,5.4,18.9,11.8,297.8,38.3,11.4,136.3,68.2,1009.4,914.6,66.0,35.2,49.6,2.2,1.0,15.5,43.0,1737.4,1830.2,1737.4,215.3,14.4,4.3,1826.6,False,,Scrambled
1010889,3,20002268,1,2023,De'Andre Hunter,ATL,SF,28,20000003,2023-01-02T05:12:02,28,720.9,1027,48,179.4,400.7,53.6,60.6,131.6,265.5,59.2,47.8,135.1,42.3,94.5,114.8,98.4,21.5,114.8,136.3,3.1,14.8,10.2,40.7,12.0,8.6,43.1,96.9,501.1,451.2,66.5,16.4,7.9,0.8,0.8,10.4,24.3,740.1,775.0,740.1,52.6,1.4,0.0,775.0,False,,Scrambled
1010776,12,20002270,1,2023,Darius Garland,CLE,PG,30,20000012,2023-01-02T05:12:02,30,1292.0,1288,65,264.3,587.2,53.8,62.8,175.8,366.0,57.4,88.5,221.3,47.8,149.5,172.2,103.8,15.5,78.9,94.5,2.1,10.1,6.2,281.1,46.6,7.2,114.8,73.0,766.6,663.0,69.1,26.0,41.5,2.6,0.6,17.7,32.4,1344.7,1412.8,1344.7,128.0,11.4,0.0,1412.8,False,,Scrambled
1010957,23,20002271,1,2023,Zion Williamson,NO,PF,28,20000023,2023-01-02T05:12:02,28,1380.4,1109,69,328.9,546.6,72.0,72.7,320.5,523.8,73.2,10.0,22.7,44.0,204.5,287.0,85.2,69.4,165.0,234.4,10.0,19.9,14.1,150.7,38.3,19.1,112.4,76.5,870.7,672.9,77.4,36.5,28.0,2.4,2.3,17.1,35.8,1437.8,1461.5,1437.8,171.0,7.2,0.0,1461.5,False,,Scrambled
1011078,6,20002272,1,2023,RJ Barrett,NY,SF,35,20000006,2023-01-02T05:12:02,35,1242.9,1424,71,288.2,675.7,51.1,57.5,214.1,452.1,56.7,74.2,223.7,39.7,175.8,230.8,91.1,35.9,192.6,228.4,3.8,17.4,10.2,124.4,21.5,8.6,101.7,99.3,826.4,777.3,63.6,19.6,16.1,1.1,0.7,13.8,31.3,1271.6,1345.8,1271.6,29.9,2.9,0.0,1345.8,False,,Scrambled
1010796,3,20002273,1,2023,Jarrett Culver,ATL,SG,1,20000003,2023-01-02T05:12:02,10,128.7,163,66,20.3,51.4,47.2,50.1,19.1,37.1,61.7,1.4,14.4,11.9,10.8,15.5,82.8,12.0,33.5,45.4,10.9,27.0,17.8,8.6,8.6,2.9,10.0,16.7,52.6,58.3,54.3,14.2,8.2,3.0,1.8,15.0,20.5,138.3,135.7,138.3,-22.7,0.0,0.0,135.7,False,,Scrambled
1010978,23,20002274,1,2023,Jaxson Hayes,NO,C,1,20000023,2023-01-02T05:12:02,16,185.5,240,14,29.9,53.8,66.5,69.1,27.5,35.9,91.7,2.9,17.9,15.9,22.7,32.3,84.2,10.8,40.7,51.4,7.2,22.6,14.3,15.5,7.2,8.6,10.8,20.3,84.9,68.0,74.5,19.2,10.3,1.7,4.0,16.3,16.6,198.7,194.6,198.7,-14.4,0.0,0.0,194.6,False,,Scrambled
1011101,1,20002275,1,2023,Rui Hachimura,WAS,PF,0,20000001,2023-01-02T05:12:02,22,563.0,641,9,144.7,277.5,62.4,67.6,120.8,208.1,69.4,23.9,69.4,41.3,44.3,58.6,90.3,19.1,107.6,126.8,4.9,21.6,13.1,32.3,10.0,10.8,33.5,31.1,357.6,303.3,70.6,22.8,11.2,0.9,2.0,11.9,27.5,582.1,599.8,582.1,-33.5,1.4,0.0,599.8,False,,Scrambled
1010875,6,20002276,1,2023,Cam Reddish,NY,SF,8,20000006,2023-01-02T05:12:02,20,318.4,523,69,73.0,162.7,53.7,61.6,52.6,95.7,65.8,20.3,67.0,36.4,34.7,39.5,105.1,10.0,28.7,37.1,2.4,8.4,5.4,23.9,17.9,11.4,17.9,38.3,200.9,180.0,66.7,15.1,9.2,2.4,2.5,10.8,19.2,345.9,339.4,345.9,-13.2,0.0,0.0,339.4,False,,Scrambled
1011002,24,20002277,1,2023,Romeo Langford,SA,SG,9,20000024,2023-01-02T05:12:02,21,311.3,483,18,67.0,137.5,58.2,62.4,58.6,102.9,68.2,10.0,34.7,28.8,20.3,29.9,81.3,35.9,28.7,64.6,11.5,9.9,10.7,25.1,16.7,11.4,19.1,43.1,162.7,150.7,64.6,15.8,9.9,2.4,2.4,13.5,17.5,337.6,328.3,337.6,-144.7,0.0,0.0,328.3,False,,Scrambled
1010169,9,20002278,1,2023,Grant Williams,BOS,PF,14,20000009,2023-01-02T05:12:02,36,794.7,1195,33,132.8,257.1,61.7,77.9,63.4,99.3,76.4,69.4,157.9,52.5,53.8,63.4,101.5,46.6,156.7,203.3,6.2,17.1,11.2,70.6,33.5,14.4,39.5,110.0,388.7,285.0,81.4,17.4,11.1,1.9,1.4,14.5,14.2,842.6,861.1,842.6,142.3,1.4,0.0,861.1,False,,Scrambled
1010850,2,20002279,1,2023,P.J. Washington,CHA,PF,36,20000002,2023-01-02T05:12:02,36,1138.1,1371,24,241.6,568.1,50.8,59.4,161.5,332.5,58.1,80.1,235.6,40.7,83.7,105.2,95.1,45.4,161.5,206.9,4.8,15.8,11.5,98.1,33.5,47.8,67.0,108.8,647.0,614.4,63.0,18.6,12.7,1.7,4.5,11.7,24.8,1219.4,1223.8,1219.4,-312.2,1.4,0.0,1223.8,False,,Scrambled
1011027,11,20002280,1,2023,Coby White,CHI,SG,0,20000011,2023-01-02T05:12:02,28,479.5,675,25,93.3,223.7,49.9,64.0,41.9,75.3,66.5,51.4,148.3,41.5,26.3,33.5,94.0,7.2,74.2,80.1,1.4,14.8,9.6,61.0,23.9,5.7,29.9,55.0,264.3,238.4,66.3,16.0,14.7,2.4,1.0,13.3,20.8,508.2,524.1,508.2,13.2,0.0,0.0,524.1,False,,Scrambled
1010923,13,20002282,1,2023,Goga Bitadze,IND,C,0,20000013,2023-01-02T05:12:02,18,181.3,202,66,29.9,52.6,67.9,70.7,26.3,38.3,82.3,4.3,14.4,29.9,10.8,21.5,59.8,20.3,25.1,45.4,13.3,16.0,14.7,19.1,8.6,10.8,12.0,35.9,74.2,62.1,71.3,20.8,15.8,2.4,6.7,19.3,18.4,199.3,193.2,199.3,-6.0,1.4,0.0,193.2,False,,Scrambled
1010998,21,20002283,1,2023,Brandon Clarke,MEM,PF,3,20000021,2023-01-02T05:12:02,35,821.3,816,55,172.2,264.3,78.0,78.0,171.0,257.1,79.5,1.4,8.6,20.0,77.7,102.9,90.4,58.6,169.8,228.4,10.9,25.6,17.4,46.6,19.1,31.1,46.6,100.5,423.4,309.6,81.7,27.5,10.0,1.6,4.9,15.7,21.5,871.5,863.8,871.5,-12.0,5.7,0.0,863.8,False,,Scrambled
1011163,4,20002284,1,2023,Tyler Herro,MIA,SG,29,20000004,2023-01-02T05:12:02,29,1242.9,1221,24,264.3,584.8,54.1,65.8,149.5,290.6,61.5,114.8,294.2,46.6,99.3,108.8,109.1,17.9,192.6,210.5,2.3,22.7,11.9,160.3,35.9,13.2,90.9,62.2,742.7,632.7,70.2,25.6,26.3,2.1,1.6,15.0,31.5,1291.9,1368.8,1291.9,37.1,8.6,1.4,1368.8,False,,Scrambled
1010902,17,20002285,1,2023,Nickeil Alexander-Walker,UTA,PG,2,20000017,2023-01-02T05:12:02,26,402.7,481,0,77.7,159.1,58.5,72.0,43.1,76.5,67.2,34.7,82.5,50.2,22.7,31.1,87.4,11.4,39.5,49.0,3.1,11.0,8.1,70.6,20.3,12.0,39.5,52.6,212.9,172.8,73.7,20.2,24.7,2.9,2.9,22.2,22.3,435.0,442.2,435.0,-15.5,0.0,0.0,442.2,False,,Scrambled
1011064,18,20002286,1,2023,Darius Bazley,OKC,PF,1,20000018,2023-01-02T05:12:02,24,398.7,472,18,61.0,138.7,52.6,59.8,45.4,98.1,55.4,15.5,40.7,45.7,25.1,51.4,58.4,25.1,78.9,104.1,7.8,21.4,13.8,26.3,14.4,31.1,19.1,33.5,162.7,161.4,60.3,17.9,10.7,2.1,8.4,12.7,19.1,444.2,421.3,444.2,-31.1,0.0,0.0,421.3,False,,Scrambled
1010787,5,20002287,1,2023,Chuma Okeke,ORL,PF,7,20000005,2023-01-02T05:12:02,18,310.0,468,50,38.3,104.1,44.0,56.3,16.7,32.3,62.1,21.5,71.8,35.9,19.1,25.1,91.1,25.1,65.8,90.9,8.8,18.9,13.2,31.1,13.2,10.8,10.8,40.7,117.2,115.1,61.0,14.0,10.7,2.0,3.2,10.2,14.0,333.9,330.7,333.9,-88.5,0.0,0.0,330.7,False,,Scrambled
1010137,7,20002288,1,2023,Matisse Thybulle,PHI,SG,6,20000007,2023-01-02T05:12:02,31,228.7,426,56,34.7,80.1,51.8,64.2,17.9,33.5,64.1,16.7,46.6,42.9,4.3,8.6,59.8,11.4,33.5,43.1,3.8,10.7,8.4,14.4,26.3,11.4,7.2,47.8,89.7,83.3,64.6,11.7,6.5,4.4,3.0,9.6,11.2,264.6,242.2,264.6,94.5,0.0,0.0,242.2,False,,Scrambled
1011035,29,20002289,1,2023,Cameron Johnson,PHO,PF,8,20000029,2023-01-02T05:12:02,8,214.6,242,20,44.3,99.3,53.3,69.1,17.9,38.3,56.1,26.3,61.0,51.5,11.4,13.2,86.9,7.2,26.3,32.3,3.9,15.0,10.7,16.7,10.8,4.3,2.9,16.7,124.4,105.1,70.7,24.2,11.9,3.1,1.9,3.2,22.8,228.9,230.5,228.9,87.3,0.0,0.0,230.5,False,,Scrambled
1010934,5,20002291,1,2023,Bol Bol,ORL,C,32,20000005,2023-01-02T05:12:02,37,1066.4,1155,63,218.9,372.0,70.3,75.3,187.8,291.8,76.9,31.1,80.1,46.4,61.0,82.5,88.4,58.6,255.9,314.5,8.3,29.8,18.4,40.7,22.7,69.4,86.1,64.6,529.8,408.3,77.6,23.3,7.9,1.4,8.3,20.8,22.2,1158.4,1151.4,1158.4,-150.7,8.6,0.0,1151.4,False,,Scrambled
1011102,8,20002292,1,2023,Nicolas Claxton,BKN,C,33,20000008,2023-01-02T05:12:02,33,1168.4,1113,66,211.7,283.5,89.3,89.3,211.7,282.3,89.7,0.0,1.4,0.0,50.2,108.8,55.3,95.7,235.6,331.3,12.5,27.5,20.5,56.2,31.1,98.1,45.4,111.2,473.6,331.3,85.5,28.8,10.3,1.9,11.0,14.4,18.2,1297.5,1225.6,1297.5,78.9,12.0,0.0,1225.6,False,,Scrambled
1010960,2,20002294,1,2023,Cody Martin,CHA,SF,0,20000002,2023-01-02T05:12:02,1,0.0,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2,0.0,0.0,0.0,False,,Scrambled
1011077,22,20002295,1,2023,Kevin Porter Jr.,HOU,PG,34,20000022,2023-01-02T05:12:02,35,1444.5,1436,37,281.1,648.2,51.9,60.0,193.8,392.3,59.1,87.3,255.9,40.8,161.5,208.1,92.8,58.6,173.4,232.0,6.3,15.7,10.5,244.0,56.2,16.7,156.7,118.4,810.9,739.8,65.5,22.8,33.1,2.7,1.6,20.9,31.1,1517.5,1588.9,1517.5,-230.8,8.6,0.0,1588.9,False,,Scrambled
1010855,12,20002296,1,2023,Dylan Windler,CLE,SF,0,20000012,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1010996,24,20002297,1,2023,Isaiah Roby,SA,PF,1,20000024,2023-01-02T05:12:02,28,309.9,370,12,52.6,117.2,53.7,62.2,35.9,67.0,64.1,16.7,50.2,39.8,12.0,27.5,52.0,14.4,67.0,81.3,6.0,25.3,14.8,37.1,14.4,8.6,20.3,39.5,134.0,129.3,62.1,16.9,16.1,2.6,2.4,16.2,20.2,331.4,332.5,331.4,-59.8,0.0,0.0,332.5,False,,Scrambled
1010154,26,20002300,1,2023,Jordan Poole,GS,PG,18,20000026,2023-01-02T05:12:02,37,1235.0,1298,32,305.0,703.2,51.9,61.2,194.9,354.0,65.9,110.0,349.2,37.7,179.4,206.9,103.7,13.2,86.1,99.3,1.6,10.3,6.0,191.4,31.1,10.8,154.3,104.1,899.4,794.3,67.7,22.6,27.4,1.6,1.1,19.4,36.9,1276.8,1372.1,1276.8,-107.6,0.0,0.0,1372.1,False,,Scrambled
1010135,9,20002302,1,2023,Mfiondu Kabengele,BOS,C,0,20000009,2023-01-02T05:12:02,1,9.7,11,22,1.4,2.9,59.8,59.8,1.4,1.4,119.6,0.0,1.4,0.0,0.0,0.0,0.0,4.3,1.4,5.7,48.3,15.7,31.8,0.0,0.0,0.0,0.0,1.4,2.9,2.9,59.8,23.3,0.0,0.0,0.0,0.0,12.6,9.7,10.0,9.7,-2.4,0.0,0.0,10.0,False,,Scrambled
